id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,event finality,111,15,27,88,217,ship,baseline,monotonic-signal
g002,nonce pressure,33,16,39,20,-54,hold,edge,drag-penalty
g003,settlement risk,86,54,26,29,151,watch,recovery,confidence-floor
g004,proof depth,72,41,42,85,102,hold,negative,lane-boundary
g005,event finality,112,37,9,32,257,ship,baseline,monotonic-signal
g006,nonce pressure,92,37,36,96,173,watch,edge,drag-penalty
g007,settlement risk,41,75,30,46,83,hold,recovery,confidence-floor
g008,proof depth,107,61,8,26,269,ship,negative,lane-boundary
g009,event finality,56,22,40,63,37,hold,baseline,monotonic-signal
g010,nonce pressure,34,40,37,43,3,hold,edge,drag-penalty
g011,settlement risk,70,51,37,38,81,hold,recovery,confidence-floor
g012,proof depth,92,24,38,40,96,hold,negative,lane-boundary
g013,event finality,62,48,7,88,232,ship,baseline,monotonic-signal
g014,nonce pressure,95,28,5,74,272,ship,edge,drag-penalty
g015,settlement risk,71,20,6,28,166,watch,recovery,confidence-floor
g016,proof depth,106,19,8,53,252,ship,negative,lane-boundary
g017,event finality,83,21,10,27,174,watch,baseline,monotonic-signal
g018,nonce pressure,31,24,34,104,54,hold,edge,drag-penalty
g019,settlement risk,53,63,5,61,210,ship,recovery,confidence-floor
g020,proof depth,111,15,13,87,272,ship,negative,lane-boundary
g021,event finality,56,29,40,105,86,hold,baseline,monotonic-signal
g022,nonce pressure,32,38,34,28,-6,hold,edge,drag-penalty
g023,settlement risk,67,10,32,84,100,hold,recovery,confidence-floor
g024,proof depth,44,34,12,31,105,hold,negative,lane-boundary
g025,event finality,36,11,24,95,82,hold,baseline,monotonic-signal
g026,nonce pressure,80,39,11,45,200,ship,edge,drag-penalty
g027,settlement risk,105,56,27,25,183,watch,recovery,confidence-floor
g028,proof depth,77,32,36,62,104,hold,negative,lane-boundary
g029,event finality,67,22,21,42,114,hold,baseline,monotonic-signal
g030,nonce pressure,109,20,15,37,215,ship,edge,drag-penalty
g031,settlement risk,46,21,35,39,12,hold,recovery,confidence-floor
g032,proof depth,64,59,25,87,174,watch,negative,lane-boundary
g033,event finality,74,46,22,73,179,watch,baseline,monotonic-signal
g034,nonce pressure,39,42,22,27,59,hold,edge,drag-penalty
g035,settlement risk,113,42,23,52,228,ship,recovery,confidence-floor
g036,proof depth,65,10,34,26,30,hold,negative,lane-boundary
