id,focus,signal,slack,drag,confidence,score,lane
l001,nonce pressure,35,33,6,25,104,hold
l002,settlement risk,35,34,6,55,135,watch
l003,proof depth,35,35,6,85,166,watch
l004,event finality,35,36,18,25,59,hold
l005,nonce pressure,35,37,18,55,90,hold
l006,settlement risk,35,38,18,85,121,hold
l007,proof depth,35,39,34,25,-2,hold
l008,event finality,35,40,34,55,29,hold
l009,nonce pressure,35,41,34,85,60,hold
l010,settlement risk,60,42,6,25,163,watch
l011,proof depth,60,43,6,55,194,watch
l012,event finality,60,44,6,85,225,ship
l013,nonce pressure,60,45,18,25,118,hold
l014,settlement risk,60,46,18,55,149,watch
l015,proof depth,60,47,18,85,180,watch
l016,event finality,60,48,34,25,57,hold
l017,nonce pressure,60,32,34,55,71,hold
l018,settlement risk,60,33,34,85,102,hold
l019,proof depth,85,34,6,25,205,ship
l020,event finality,85,35,6,55,236,ship
l021,nonce pressure,85,36,6,85,267,ship
l022,settlement risk,85,37,18,25,160,watch
l023,proof depth,85,38,18,55,191,watch
l024,event finality,85,39,18,85,222,ship
l025,nonce pressure,85,40,34,25,99,hold
l026,settlement risk,85,41,34,55,130,watch
l027,proof depth,85,42,34,85,161,watch
