id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,event finality,120,15,27,88,235,ship,baseline,monotonic-signal,raise-signal
m002,g002,nonce pressure,33,5,39,20,-65,hold,edge,drag-penalty,drop-slack
m003,g003,settlement risk,86,54,33,29,123,hold,recovery,confidence-floor,raise-drag
m004,g004,proof depth,72,41,42,72,89,hold,negative,lane-boundary,lower-confidence
m005,g005,event finality,121,37,9,32,275,ship,baseline,monotonic-signal,raise-signal
m006,g006,nonce pressure,92,26,36,96,162,watch,edge,drag-penalty,drop-slack
m007,g007,settlement risk,41,75,37,46,55,hold,recovery,confidence-floor,raise-drag
m008,g008,proof depth,107,61,8,13,256,ship,negative,lane-boundary,lower-confidence
m009,g009,event finality,65,22,40,63,55,hold,baseline,monotonic-signal,raise-signal
m010,g010,nonce pressure,34,29,37,43,-8,hold,edge,drag-penalty,drop-slack
m011,g011,settlement risk,70,51,44,38,53,hold,recovery,confidence-floor,raise-drag
m012,g012,proof depth,92,24,38,27,83,hold,negative,lane-boundary,lower-confidence
m013,g013,event finality,71,48,7,88,250,ship,baseline,monotonic-signal,raise-signal
m014,g014,nonce pressure,95,17,5,74,261,ship,edge,drag-penalty,drop-slack
m015,g015,settlement risk,71,20,13,28,138,watch,recovery,confidence-floor,raise-drag
m016,g016,proof depth,106,19,8,40,239,ship,negative,lane-boundary,lower-confidence
m017,g017,event finality,92,21,10,27,192,watch,baseline,monotonic-signal,raise-signal
m018,g018,nonce pressure,31,13,34,104,43,hold,edge,drag-penalty,drop-slack
m019,g019,settlement risk,53,63,12,61,182,watch,recovery,confidence-floor,raise-drag
m020,g020,proof depth,111,15,13,74,259,ship,negative,lane-boundary,lower-confidence
m021,g021,event finality,65,29,40,105,104,hold,baseline,monotonic-signal,raise-signal
m022,g022,nonce pressure,32,27,34,28,-17,hold,edge,drag-penalty,drop-slack
m023,g023,settlement risk,67,10,39,84,72,hold,recovery,confidence-floor,raise-drag
m024,g024,proof depth,44,34,12,18,92,hold,negative,lane-boundary,lower-confidence
m025,g025,event finality,45,11,24,95,100,hold,baseline,monotonic-signal,raise-signal
m026,g026,nonce pressure,80,28,11,45,189,watch,edge,drag-penalty,drop-slack
m027,g027,settlement risk,105,56,34,25,155,watch,recovery,confidence-floor,raise-drag
m028,g028,proof depth,77,32,36,49,91,hold,negative,lane-boundary,lower-confidence
m029,g029,event finality,76,22,21,42,132,watch,baseline,monotonic-signal,raise-signal
m030,g030,nonce pressure,109,9,15,37,204,ship,edge,drag-penalty,drop-slack
m031,g031,settlement risk,46,21,42,39,-16,hold,recovery,confidence-floor,raise-drag
m032,g032,proof depth,64,59,25,74,161,watch,negative,lane-boundary,lower-confidence
m033,g033,event finality,83,46,22,73,197,watch,baseline,monotonic-signal,raise-signal
m034,g034,nonce pressure,39,31,22,27,48,hold,edge,drag-penalty,drop-slack
m035,g035,settlement risk,113,42,30,52,200,ship,recovery,confidence-floor,raise-drag
m036,g036,proof depth,65,10,34,13,17,hold,negative,lane-boundary,lower-confidence
m037,g037,event finality,54,66,32,103,149,watch,baseline,monotonic-signal,raise-signal
m038,g038,nonce pressure,82,16,33,60,108,hold,edge,drag-penalty,drop-slack
